"ID","HASH","NAME_USA","NAME_EUR","NAME_JAP","GENRE","DEVELOPER","YEAR","PLAYERS"
"119888","0xb9e935ce","Black Knight","Black Knight","Black Knight","?","?","19XX","1"
"119892","0x68d5c74f","Blob-a-blob","Blob-a-blob","Blob-a-blob","?","?","19XX","1"
"119894","0xb7124a27","Boomin' Eck","Boomin' Eck","Boomin' Eck","?","?","19XX","1"
"119896","0x7d9d452d","Booze-o-meter","Booze-o-meter","Booze-o-meter","?","?","19XX","1"
"119898","0x54f9e414","Boris Ball","Boris Ball","Boris Ball","?","?","19XX","1"
"119898","0xc551e178","Boris Ball","Boris Ball","Boris Ball","?","?","19XX","1"
"119899","0xa6ac2d81","Boron","Boron","Boron","?","?","19XX","1"
"119899","0x8254c54","Boron","Boron","Boron","?","?","19XX","1"
"119900","0x4c638a4b","Boulderdash C64","Boulderdash C64","Boulderdash C64","?","?","19XX","1"
"119901","0x7ea7d181","Boulderdsh","Boulderdsh","Boulderdsh","?","?","19XX","1"
"119902","0x5850d7bc","Boulder Dash","Boulder Dash","Boulder Dash","?","?","19XX","1"
"119903","0x3fa5e114","Boulderdash 2","Boulderdash 2","Boulderdash 2","?","?","19XX","1"
"119904","0x671669ca","Bounce","Bounce","Bounce","?","?","19XX","1"
"119906","0xfb404200","Boscar","Boscar","Boscar","?","?","19XX","1"
"119907","0x37a20854","Block Buster 2","Block Buster 2","Block Buster 2","?","?","19XX","1"
"119908","0x20c78d2a","Bomb Sweeper","Bomb Sweeper","Bomb Sweeper","?","?","19XX","1"
"119909","0x2e28cd9f","Bomber","Bomber","Bomber","?","?","19XX","1"
"119911","0x2a79f3c6","Bones","Bones","Bones","?","?","19XX","1"
"119913","0x199b6c1","Boulder Dash Professional","Boulder Dash Professional","Boulder Dash Professional","?","?","19XX","1"
"119921","0x20755ba8","Boulderdash Lost Levels 1","Boulderdash Lost Levels 1","Boulderdash Lost Levels 1","?","?","19XX","1"
"119922","0x9274ab1f","Bouncer Shaker","Bouncer Shaker","Bouncer Shaker","?","?","19XX","1"
"119923","0x2557f7a7","Bowl!","Bowl!","Bowl!","?","?","19XX","1"
"119925","0x9aff9f8b","Box - The Adventure V1.25","Box - The Adventure V1.25","Box - The Adventure V1.25","?","?","19XX","1"
"119926","0x56b74526","Brain Damage","Brain Damage","Brain Damage","?","?","19XX","1"
"119927","0xb21a4b5a","British Manager","British Manager","British Manager","?","?","19XX","1"
"119928","0x499a4fd6","Bubble Trubble","Bubble Trubble","Bubble Trubble","?","?","19XX","1"
"119929","0x6cc6163","Brainbow - The Rainbow Puzzler","Brainbow - The Rainbow Puzzler","Brainbow - The Rainbow Puzzler","?","?","19XX","1"
"119930","0xa56925bb","Breaker","Breaker","Breaker","?","?","19XX","1"
"119932","0x76140ea7","Breed","Breed","Breed","?","?","19XX","1"
"119933","0x33ad3eb6","Brik Fighter","Brik Fighter","Brik Fighter","?","?","19XX","1"
"119939","0x942a3446","Bucktooth Bob's Jungle Adventure","Bucktooth Bob's Jungle Adventure","Bucktooth Bob's Jungle Adventure","?","?","19XX","1"
"119940","0xaa14ed64","Brutal Homicide","Brutal Homicide","Brutal Homicide","?","?","19XX","1"
"119940","0xd0b26f5a","Brutal Homicide","Brutal Homicide","Brutal Homicide","?","?","19XX","1"
"119941","0x318a3dee","Bugmine","Bugmine","Bugmine","?","?","19XX","1"
"119942","0x5351f37d","Boxx","Boxx","Boxx","?","?","19XX","1"
"119943","0xbd8755b4","Botich Story 2","Botich Story 2","Botich Story 2","?","?","19XX","1"
"119945","0x6350137a","Brod","Brod","Brod","?","?","19XX","1"
"119946","0xae04afd3","Bubble Trouble","Bubble Trouble","Bubble Trouble","?","?","19XX","1"
"119948","0xce9c4d9d","Bug Blaster","Bug Blaster","Bug Blaster","?","?","19XX","1"
"119949","0x188fcd8a","Bug!","Bug!","Bug!","?","?","19XX","1"
"119950","0x824fac12","Buggles","Buggles","Buggles","?","?","19XX","1"
"119951","0xab6b7cc","Buggy Commando","Buggy Commando","Buggy Commando","?","?","19XX","1"
"119952","0xbf64ce2f","Bull Run","Bull Run","Bull Run","?","?","19XX","1"
"119953","0xe4c354ff","Bullseye","Bullseye","Bullseye","?","?","19XX","1"
"119954","0xd8ed2dc8","Burger Bar, The","Burger Bar, The","Burger Bar, The","?","?","19XX","1"
"119955","0x26a27891","Busca Parejas","Busca Parejas","Busca Parejas","?","?","19XX","1"
"119956","0xf7010f47","Burton Bird","Burton Bird","Burton Bird","?","?","19XX","1"
"119957","0x7af7054e","Bulldozer Bob","Bulldozer Bob","Bulldozer Bob","?","?","19XX","1"
"119958","0xb369d8b8","C.y.a.d. - A Game Of Influence","C.y.a.d. - A Game Of Influence","C.y.a.d. - A Game Of Influence","?","?","19XX","1"
"119959","0x9954b827","Caffeine Free Diet, The","Caffeine Free Diet, The","Caffeine Free Diet, The","?","?","19XX","1"
"119960","0x30e793b5","Cairns Caves","Cairns Caves","Cairns Caves","?","?","19XX","1"
"119961","0xdc8eee71","Caisses","Caisses","Caisses","?","?","19XX","1"
"119963","0x35c9cad2","Calidan","Calidan","Calidan","?","?","19XX","1"
"119968","0x7b781b79","Captain Carnage - Alien Exterminator","Captain Carnage - Alien Exterminator","Captain Carnage - Alien Exterminator","?","?","19XX","1"
"119970","0x8ad3037b","Car","Car","Car","?","?","19XX","1"
"119971","0x5fff02d2","Card Games Deluxe","Card Games Deluxe","Card Games Deluxe","?","?","19XX","1"
"119972","0x44887bd7","Cardgame","Cardgame","Cardgame","?","?","19XX","1"
"119973","0x12e5fd99","Cards And Cash","Cards And Cash","Cards And Cash","?","?","19XX","1"
"119974","0x823d7eb4","Cardz","Cardz","Cardz","?","?","19XX","1"
"119976","0xf2b7803d","Cash Crisis","Cash Crisis","Cash Crisis","?","?","19XX","1"
"119978","0x6625da04","Casino","Casino","Casino","?","?","19XX","1"
"119979","0x29ff126d","Castle Nomis","Castle Nomis","Castle Nomis","?","?","19XX","1"
"119981","0xb0fbefe6","Castle Of Doom","Castle Of Doom","Castle Of Doom","?","?","19XX","1"
"119982","0x21ffc60c","Castle Wolfenstein","Castle Wolfenstein","Castle Wolfenstein","?","?","19XX","1"
"119987","0x51919bd1","Catacomb","Catacomb","Catacomb","?","?","19XX","1"
"119991","0x542e463b","Catapults","Catapults","Catapults","?","?","19XX","1"
"119992","0x2f4b0c97","Cave Crash","Cave Crash","Cave Crash","?","?","19XX","1"
"119993","0xcd73b394","Cave Crash 3 - Squash Or Dash!","Cave Crash 3 - Squash Or Dash!","Cave Crash 3 - Squash Or Dash!","?","?","19XX","1"
"119994","0x81c6ac98","Cave Flight","Cave Flight","Cave Flight","?","?","19XX","1"
"119995","0xe5df61fa","Cave Runner 2","Cave Runner 2","Cave Runner 2","?","?","19XX","1"
"119998","0x3691d304","Caverns of Larn, The","Caverns of Larn, The","Caverns of Larn, The","?","?","19XX","1"
"120000","0xec0b4c82","Cephalotron","Cephalotron","Cephalotron","?","?","19XX","1"
"120001","0x451ac25d","Cesta Bojovnika","Cesta Bojovnika","Cesta Bojovnika","?","?","19XX","1"
"120002","0x32dea59","Cesta K Hradu","Cesta K Hradu","Cesta K Hradu","?","?","19XX","1"
"120003","0xe27338a8","Cesta Tmou","Cesta Tmou","Cesta Tmou","?","?","19XX","1"
"120004","0xa80b0971","Chainsaw Death","Chainsaw Death","Chainsaw Death","?","?","19XX","1"
"120005","0x1c2be853","Challenge of the Matrix, The","Challenge of the Matrix, The","Challenge of the Matrix, The","?","?","19XX","1"
"120006","0xe089e8c4","Champions Of Dawn","Champions Of Dawn","Champions Of Dawn","?","?","19XX","1"
"120007","0x252f4c8","Chaos - Return Of The Wizards","Chaos - Return Of The Wizards","Chaos - Return Of The Wizards","?","?","19XX","1"
"120008","0x1ab30780","Charr","Charr","Charr","?","?","19XX","1"
"120011","0x5dfe24d3","Chess-chesmayne","Chess-chesmayne","Chess-chesmayne","?","?","19XX","1"
"120012","0xd9bbad0b","Chilly Chavez","Chilly Chavez","Chilly Chavez","?","?","19XX","1"
"120021","0xec8d1d0","Classic Pucman","Classic Pucman","Classic Pucman","?","?","19XX","2"
"120022","0xd05a7bf5","Climbing Up","Climbing Up","Climbing Up","?","?","19XX","1"
"120022","0xde6db5be","Climbing Up","Climbing Up","Climbing Up","?","?","19XX","1"
"120024","0xb2706df5","Code Name Nano","Code Name Nano","Code Name Nano","?","?","19XX","1"
"120027","0xbc016982","Colonial Conquest","Colonial Conquest","Colonial Conquest","?","?","19XX","1"
"120028","0x52b980b3","Colonial Conquest 2","Colonial Conquest 2","Colonial Conquest 2","?","?","19XX","1"
"120029","0xdf8babcf","Colour Mania","Colour Mania","Colour Mania","?","?","19XX","1"
"120057","0xf00feb60","Compact Disk","Compact Disk","Compact Disk","?","?","19XX","1"
"120068","0x9bc178eb","China Challenge 3","China Challenge 3","China Challenge 3","?","?","19XX","1"
"120069","0x4b069d34","China Raiders","China Raiders","China Raiders","?","?","19XX","1"
"120070","0xc35874ed","China Shop, The","China Shop, The","China Shop, The","?","?","19XX","1"
"120071","0x5cae8629","Chopper 2 - Coalition Of Nations","Chopper 2 - Coalition Of Nations","Chopper 2 - Coalition Of Nations","?","?","19XX","1"
"120072","0xeedfa023","Circus","Circus","Circus","?","?","19XX","1"
"120073","0x6470ff14","Clystron","Clystron","Clystron","?","?","19XX","1"
"120074","0x12b61f46","Coach's Beetlebootgame","Coach's Beetlebootgame","Coach's Beetlebootgame","?","?","19XX","1"
"120075","0x3dc2b69a","Codefinder","Codefinder","Codefinder","?","?","19XX","1"
"120076","0x57e664fb","Codename - Mission 2","Codename - Mission 2","Codename - Mission 2","?","?","19XX","1"
"120077","0xeb630740","Computer Course Angler, The","Computer Course Angler, The","Computer Course Angler, The","?","?","19XX","1"
"120077","0x1a492a9a","Computer Course Angler, The","Computer Course Angler, The","Computer Course Angler, The","?","?","19XX","1"
"120078","0x74f1aa64","Captain Bonus In Another World","Captain Bonus In Another World","Captain Bonus In Another World","?","?","19XX","1"
"120079","0x47ecf45a","Catch The Goblies","Catch The Goblies","Catch The Goblies","?","?","19XX","1"
"120082","0x3309d70a","Chaos Castle","Chaos Castle","Chaos Castle","?","?","19XX","1"
"120083","0x3eb572bf","Checkers Conquest","Checkers Conquest","Checkers Conquest","?","?","19XX","1"
"120084","0x8ffb41fa","Cheops 4 - La Legende Des Dynasties","Cheops 4 - La Legende Des Dynasties","Cheops 4 - La Legende Des Dynasties","?","?","19XX","1"
"120086","0xbf830674","Circuit War","Circuit War","Circuit War","?","?","19XX","1"
"120087","0x1af9fcd","City","City","City","?","?","19XX","1"
"120088","0xcd648cb6","Classic Pinball!","Classic Pinball!","Classic Pinball!","?","?","19XX","1"
"120089","0x368f596a","Claude's Runner","Claude's Runner","Claude's Runner","?","?","19XX","1"
"120090","0xfea14113","Coin Mania","Coin Mania","Coin Mania","?","?","19XX","1"
"120091","0x3545c9b5","Cold Caves","Cold Caves","Cold Caves","?","?","19XX","1"
"120092","0xfe71f04b","Colorical","Colorical","Colorical","?","?","19XX","1"
"120108","0x7e4d6158","Conquestador","Conquestador","Conquestador","?","?","19XX","1"
"120109","0x34c9959b","Cosmos Mine","Cosmos Mine","Cosmos Mine","?","?","19XX","1"
"601285","0xbb0f73ce","Cyber Games","Cyber Games","Cyber Games","?","?","19XX","1"
"120111","0x550112e2","Cyber Games","Cyber Games","Cyber Games","?","?","19XX","1"
"120112","0xb13dc1ea","Contentious","Contentious","Contentious","?","?","19XX","1"
"120113","0x6fca27f5","Cookie","Cookie","Cookie","?","?","19XX","1"
"120114","0x2d598d08","Corewars","Corewars","Corewars","?","?","19XX","1"
"120116","0x867e44a0","Cosmic Battles","Cosmic Battles","Cosmic Battles","?","?","19XX","1"
"120117","0xb37d6a97","Cosmic Conquest","Cosmic Conquest","Cosmic Conquest","?","?","19XX","1"
"120118","0xf2a14941","Crazy Mine","Crazy Mine","Crazy Mine","?","?","19XX","1"
"120121","0x3b69e17d","Croins","Croins","Croins","?","?","19XX","1"
"120122","0x67a770d","Croak 2","Croak 2","Croak 2","?","?","19XX","1"
"120124","0x510aee47","Crossword Creator v1.0, The","Crossword Creator v1.0, The","Crossword Creator v1.0, The","?","?","19XX","1"
"120124","0x260dded1","Crossword Creator v1.0, The","Crossword Creator v1.0, The","Crossword Creator v1.0, The","?","?","19XX","1"
"120127","0x229a47cf","Crossword Wizard","Crossword Wizard","Crossword Wizard","?","?","19XX","1"
"120128","0xdfc98489","Crystal Caverns","Crystal Caverns","Crystal Caverns","?","?","19XX","1"
"120128","0x17671db7","Crystal Caverns","Crystal Caverns","Crystal Caverns","?","?","19XX","1"
"120132","0x1affd97e","Cyberdroid","Cyberdroid","Cyberdroid","?","?","19XX","1"
"120133","0x73f97e3e","Cyberdrone","Cyberdrone","Cyberdrone","?","?","19XX","1"
"120134","0x7a774e0a","Cyberrace","Cyberrace","Cyberrace","?","?","19XX","1"
"120142","0x15382737","Cyborg Crisis","Cyborg Crisis","Cyborg Crisis","?","?","19XX","1"
"120143","0x771ea1c4","Cpt. Custard","Cpt. Custard","Cpt. Custard","?","?","19XX","1"
"120144","0xd9ea39a4","Crack Does Pay","Crack Does Pay","Crack Does Pay","?","?","19XX","1"
"120145","0xc1795a32","Crack Out","Crack Out","Crack Out","?","?","19XX","1"
"120145","0xed39cde8","Crack Out","Crack Out","Crack Out","?","?","19XX","1"
"120150","0xc0a9551a","Crazy Challenge","Crazy Challenge","Crazy Challenge","?","?","19XX","1"
"120151","0x9de72953","Conquest Remix","Conquest Remix","Conquest Remix","?","?","19XX","1"
"120152","0x61edb6e9","Crazyballs","Crazyballs","Crazyballs","?","?","19XX","1"
"120153","0x250d1cd9","Creepy Crawlies","Creepy Crawlies","Creepy Crawlies","?","?","19XX","1"
"120154","0x867510a4","Cricket Crazy","Cricket Crazy","Cricket Crazy","?","?","19XX","1"
"120155","0x372929ae","Crillion","Crillion","Crillion","?","?","19XX","1"
"120156","0xc1fe069a","Cropky","Cropky","Cropky","?","?","19XX","1"
"120157","0xa56faef8","Cross Country","Cross Country","Cross Country","?","?","19XX","1"
"120158","0xc0b6e35c","Cross Over","Cross Over","Cross Over","?","?","19XX","1"
"120161","0xd8054136","Cubical Worlds","Cubical Worlds","Cubical Worlds","?","?","19XX","1"
"120162","0x94d18158","Crystal Skull","Crystal Skull","Crystal Skull","?","?","19XX","1"
"120164","0x34a5007f","Daddy Mine","Daddy Mine","Daddy Mine","?","?","19XX","1"
"120166","0x7bb54a18","Cyber Man","Cyber Man","Cyber Man","?","?","19XX","1"
"120167","0x99617116","Cutesy The Bear","Cutesy The Bear","Cutesy The Bear","?","?","19XX","1"
"120168","0x6b6586b8","Cubus","Cubus","Cubus","?","?","19XX","1"
"120169","0xeea30dae","Cubistix","Cubistix","Cubistix","?","?","19XX","1"
"120170","0x3d0ea776","Critical Hit","Critical Hit","Critical Hit","?","?","19XX","1"
"120171","0x5c974044","Cracker","Cracker","Cracker","?","?","19XX","1"
"120172","0x5ea32d5c","D-rez","D-rez","D-rez","?","?","19XX","1"
"120174","0x1a07c782","Dama","Dama","Dama","?","?","19XX","1"
"120175","0x93995bfa","Danmark Mine","Danmark Mine","Danmark Mine","?","?","19XX","1"
"120176","0xfa189206","Dark Angel","Dark Angel","Dark Angel","?","?","19XX","1"
"120177","0x9ecdc263","Dark Citadel, The","Dark Citadel, The","Dark Citadel, The","?","?","19XX","1"
"120178","0x35582462","Danger Mouse","Danger Mouse","Danger Mouse","?","?","19XX","1"
"120179","0x5b3a7593","Dark Conquest","Dark Conquest","Dark Conquest","?","?","19XX","1"
"120180","0x6c1b1944","Dark Obsession","Dark Obsession","Dark Obsession","?","?","19XX","1"
"120184","0x3030851","Darts","Darts","Darts","?","?","19XX","1"
"120185","0xc77032af","Darts 501","Darts 501","Darts 501","?","?","19XX","1"
"120187","0xb465e13a","Dawn - A New Beginning Remix","Dawn - A New Beginning Remix","Dawn - A New Beginning Remix","?","?","19XX","1"
"120188","0x23cb6973","A Day At The Races","A Day At The Races","A Day At The Races","?","?","19XX","1"
"120189","0x98136d16","Day of the Aardvark, The","Day of the Aardvark, The","Day of the Aardvark, The","?","?","19XX","1"
"120190","0x16937c86","Dead Breath","Dead Breath","Dead Breath","?","?","19XX","1"
"120191","0x4e5048ee","Deal Or No Deal","Deal Or No Deal","Deal Or No Deal","?","?","19XX","1"
"120193","0x822052db","Defender","Defender","Defender","?","?","19XX","1"
"120194","0x70ae32c6","Death Angel","Death Angel","Death Angel","?","?","19XX","1"
"120195","0xdd5e65d1","Deathbringers From Space","Deathbringers From Space","Deathbringers From Space","?","?","19XX","1"
"120196","0x998dc969","Defektris","Defektris","Defektris","?","?","19XX","1"
"120197","0x8bc67d51","Defenda!","Defenda!","Defenda!","?","?","19XX","1"
"120198","0x84807a50","Defender Of The Carrot","Defender Of The Carrot","Defender Of The Carrot","?","?","19XX","1"
"120200","0xc75b99f6","Delarith","Delarith","Delarith","?","?","19XX","1"
"120201","0x1da319a7","Deluxe Galaga","Deluxe Galaga","Deluxe Galaga","?","?","19XX","1"
"120201","0x967f0989","Deluxe Galaga","Deluxe Galaga","Deluxe Galaga","?","?","19XX","1"
"120201","0x6c01418","Deluxe Galaga","Deluxe Galaga","Deluxe Galaga","?","?","19XX","1"
"120201","0xba3f9e53","Deluxe Galaga","Deluxe Galaga","Deluxe Galaga","?","?","19XX","1"
"120201","0xcd38aec5","Deluxe Galaga","Deluxe Galaga","Deluxe Galaga","?","?","19XX","1"
"120201","0x535c3b66","Deluxe Galaga","Deluxe Galaga","Deluxe Galaga","?","?","19XX","1"
"120201","0x245b0bf0","Deluxe Galaga","Deluxe Galaga","Deluxe Galaga","?","?","19XX","1"
"120201","0xab630573","Deluxe Galaga","Deluxe Galaga","Deluxe Galaga","?","?","19XX","1"
"120203","0x8791da44","Deluxe Pac-man","Deluxe Pac-man","Deluxe Pac-man","?","?","19XX","1"
"120203","0xf1ab74c","Deluxe Pac-man","Deluxe Pac-man","Deluxe Pac-man","?","?","19XX","1"
"120203","0x57ef2e6a","Deluxe Pac-man","Deluxe Pac-man","Deluxe Pac-man","?","?","19XX","1"
"120203","0xe6791279","Deluxe Pac-man","Deluxe Pac-man","Deluxe Pac-man","?","?","19XX","1"
"120205","0x477d96c6","Denmine","Denmine","Denmine","?","?","19XX","1"
"120206","0x4cc990e8","Dawn Video Poker","Dawn Video Poker","Dawn Video Poker","?","?","19XX","1"
"120208","0x6a25e","Depthcharge","Depthcharge","Depthcharge","?","?","19XX","1"
"120209","0xcd6d834b","Desert Apache","Desert Apache","Desert Apache","?","?","19XX","1"
"120210","0x3133fa52","Desperation","Desperation","Desperation","?","?","19XX","1"
"120211","0xbf70a2a6","Destination - Moonbase","Destination - Moonbase","Destination - Moonbase","?","?","19XX","1"
"120214","0x9cf3b76f","Diamond Mine","Diamond Mine","Diamond Mine","?","?","19XX","1"
"120214","0xfe58e5cf","Diamond Mine","Diamond Mine","Diamond Mine","?","?","19XX","1"
"120215","0x14076c2f","Die Filth","Die Filth","Die Filth","?","?","19XX","1"
"120216","0x66ff301f","Dirty Cash","Dirty Cash","Dirty Cash","?","?","19XX","1"
"120217","0x418468f2","Dirty Moves","Dirty Moves","Dirty Moves","?","?","19XX","1"
"120218","0xc2241248","Demolition Mission","Demolition Mission","Demolition Mission","?","?","19XX","1"
"120221","0x58cb0c4f","Denver Duk","Denver Duk","Denver Duk","?","?","19XX","1"
"120222","0x434d77d9","Devil's Abode","Devil's Abode","Devil's Abode","?","?","19XX","1"
"120224","0xd017200a","Diamond Challenge","Diamond Challenge","Diamond Challenge","?","?","19XX","1"
"120224","0xb0d0a9ef","Diamond Challenge","Diamond Challenge","Diamond Challenge","?","?","19XX","1"
"120225","0x4e93cf02","Diamond Digger","Diamond Digger","Diamond Digger","?","?","19XX","1"
"120226","0xcaafebab","Diamond Fever","Diamond Fever","Diamond Fever","?","?","19XX","1"
"120227","0x8291d7e3","Diamond Thief","Diamond Thief","Diamond Thief","?","?","19XX","1"
"120228","0x1e47f9ad","Digger","Digger","Digger","?","?","19XX","1"
"120232","0x668a6ba3","Dithell In Space","Dithell In Space","Dithell In Space","?","?","19XX","1"
"120233","0x2f23dd3","Dithell's Wonderland","Dithell's Wonderland","Dithell's Wonderland","?","?","19XX","1"
"120234","0xb3cb5aef","Divumex","Divumex","Divumex","?","?","19XX","1"
"120235","0xa21d4e18","Diy Game V0.2","Diy Game V0.2","Diy Game V0.2","?","?","19XX","1"
"120236","0xfe7a9cdc","Dizzy Diamonds","Dizzy Diamonds","Dizzy Diamonds","?","?","19XX","1"
"120240","0x3b495f5a","Doctor Strange 2","Doctor Strange 2","Doctor Strange 2","?","?","19XX","1"
"120242","0xc161824c","Dodgy Game, The","Dodgy Game, The","Dodgy Game, The","?","?","19XX","1"
"120244","0xf3679c64","Dirty Rackets","Dirty Rackets","Dirty Rackets","?","?","19XX","1"
"120245","0x5889763b","Distant Drums","Distant Drums","Distant Drums","?","?","19XX","1"
"120247","0xca59a1c1","Division One 92","Division One 92","Division One 92","?","?","19XX","1"
"120247","0xe3b85cf6","Division One 92","Division One 92","Division One 92","?","?","19XX","1"
"120248","0xfec06092","Dizzy Lizzy","Dizzy Lizzy","Dizzy Lizzy","?","?","19XX","1"
"120249","0x5105951","Dogfight Simulator","Dogfight Simulator","Dogfight Simulator","?","?","19XX","1"
"120250","0xdbceae5a","Domingo","Domingo","Domingo","?","?","19XX","1"
"120254","0xdf6d2ed8","Don Manolo","Don Manolo","Don Manolo","?","?","19XX","1"
"120255","0x3dd0efce","Donkey 2","Donkey 2","Donkey 2","?","?","19XX","1"
"120256","0xd85f521b","Donkey Downfall","Donkey Downfall","Donkey Downfall","?","?","19XX","1"
"120257","0xcd32887","Donkey Kong","Donkey Kong","Donkey Kong","?","?","19XX","1"
"120258","0xf8671de3","Dotts!","Dotts!","Dotts!","?","?","19XX","1"
"120259","0x548d6b04","Doom Xiv V0.2b","Doom Xiv V0.2b","Doom Xiv V0.2b","?","?","19XX","1"
"120260","0xd37d5e04","Double Battle V1.7","Double Battle V1.7","Double Battle V1.7","?","?","19XX","1"
"120261","0xfd1a0002","Double Bobble","Double Bobble","Double Bobble","?","?","19XX","1"
"120262","0xe55db191","Double Daggers 2","Double Daggers 2","Double Daggers 2","?","?","19XX","1"
"120263","0x671c6426","Double Shuffle","Double Shuffle","Double Shuffle","?","?","19XX","1"
"120264","0x78dea0a8","Downfall","Downfall","Downfall","?","?","19XX","1"
"120264","0x350efeae","Downfall","Downfall","Downfall","?","?","19XX","1"
"120264","0x4209ce38","Downfall","Downfall","Downfall","?","?","19XX","1"
"120264","0xda2025e9","Downfall","Downfall","Downfall","?","?","19XX","1"
"120265","0xdad03742","Downunder Mine","Downunder Mine","Downunder Mine","?","?","19XX","1"
"120265","0xd1570abe","Downunder Mine","Downunder Mine","Downunder Mine","?","?","19XX","1"
"120265","0x7bf10d4b","Downunder Mine","Downunder Mine","Downunder Mine","?","?","19XX","1"
"120265","0x3834af8b","Downunder Mine","Downunder Mine","Downunder Mine","?","?","19XX","1"
"120265","0x4f339f1d","Downunder Mine","Downunder Mine","Downunder Mine","?","?","19XX","1"
"120265","0xd8c5577a","Downunder Mine","Downunder Mine","Downunder Mine","?","?","19XX","1"
"120265","0x9dbd22b8","Downunder Mine","Downunder Mine","Downunder Mine","?","?","19XX","1"
"120265","0x3182e3a0","Downunder Mine","Downunder Mine","Downunder Mine","?","?","19XX","1"
"120265","0x4685d336","Downunder Mine","Downunder Mine","Downunder Mine","?","?","19XX","1"
"120265","0x26425ad3","Downunder Mine","Downunder Mine","Downunder Mine","?","?","19XX","1"
"120265","0x51456a45","Downunder Mine","Downunder Mine","Downunder Mine","?","?","19XX","1"
"120265","0xc84c3bff","Downunder Mine","Downunder Mine","Downunder Mine","?","?","19XX","1"
"120265","0xbf4b0b69","Downunder Mine","Downunder Mine","Downunder Mine","?","?","19XX","1"
"120265","0x212f9eca","Downunder Mine","Downunder Mine","Downunder Mine","?","?","19XX","1"
"120265","0x5628ae5c","Downunder Mine","Downunder Mine","Downunder Mine","?","?","19XX","1"
"120265","0xcf21ffe6","Downunder Mine","Downunder Mine","Downunder Mine","?","?","19XX","1"
"120265","0xb826cf70","Downunder Mine","Downunder Mine","Downunder Mine","?","?","19XX","1"
"120265","0x2899d2e1","Downunder Mine","Downunder Mine","Downunder Mine","?","?","19XX","1"
"120265","0x5f9ee277","Downunder Mine","Downunder Mine","Downunder Mine","?","?","19XX","1"
"120265","0xd6f0910","Downunder Mine","Downunder Mine","Downunder Mine","?","?","19XX","1"
"120265","0x7a683986","Downunder Mine","Downunder Mine","Downunder Mine","?","?","19XX","1"
"120266","0xc9113d5c","Dozer","Dozer","Dozer","?","?","19XX","1"
"120269","0xcd8d77cf","Dragon Ball - Jumps","Dragon Ball - Jumps","Dragon Ball - Jumps","?","?","19XX","1"
"120272","0x1b729a17","Dragon Tiles","Dragon Tiles","Dragon Tiles","?","?","19XX","1"
"120272","0x6b186e98","Dragon Tiles","Dragon Tiles","Dragon Tiles","?","?","19XX","1"
"120272","0x269ab56","Dragon Tiles","Dragon Tiles","Dragon Tiles","?","?","19XX","1"
"120273","0x449aa96e","Dragon's Pyramids","Dragon's Pyramids","Dragon's Pyramids","?","?","19XX","1"
"120274","0xafdfc815","Dragonslayer","Dragonslayer","Dragonslayer","?","?","19XX","1"
"120276","0x69931851","Double Sphere","Double Sphere","Double Sphere","?","?","19XX","1"
"120277","0xb4de82aa","Dragon Cave","Dragon Cave","Dragon Cave","?","?","19XX","1"
"120279","0x6584f494","Dragon Fire And Invasion - Dalek","Dragon Fire And Invasion - Dalek","Dragon Fire And Invasion - Dalek","?","?","19XX","1"
"120280","0x5952e7a1","Dragonfire - Gulf War","Dragonfire - Gulf War","Dragonfire - Gulf War","?","?","19XX","1"
"120281","0xa45670e1","Dream Weaver - Psycho Ward!","Dream Weaver - Psycho Ward!","Dream Weaver - Psycho Ward!","?","?","19XX","1"
"120281","0x54756b29","Dream Weaver - Psycho Ward!","Dream Weaver - Psycho Ward!","Dream Weaver - Psycho Ward!","?","?","19XX","1"
"120283","0xabb3f5d","Drip","Drip","Drip","?","?","19XX","1"
"120284","0x862a36bb","Drive Wars","Drive Wars","Drive Wars","?","?","19XX","1"
"120285","0xebe567e1","Dropzone","Dropzone","Dropzone","?","?","19XX","1"
"120286","0x9d8f80e7","Duck Dodgers","Duck Dodgers","Duck Dodgers","?","?","19XX","1"
"120287","0xad251d8c","Duck Soup","Duck Soup","Duck Soup","?","?","19XX","1"
"120288","0xb7403a9b","Duel","Duel","Duel","?","?","19XX","1"
"120289","0x4a0a65e6","Duel Sword Doods","Duel Sword Doods","Duel Sword Doods","?","?","19XX","1"
"120291","0xe70f948e","Dungeon Delver","Dungeon Delver","Dungeon Delver","?","?","19XX","1"
"120292","0x1ff50ba6","Dungeon Flipper","Dungeon Flipper","Dungeon Flipper","?","?","19XX","1"
"120293","0x9bca2df3","Dungeon Hero","Dungeon Hero","Dungeon Hero","?","?","19XX","1"
"120294","0xb7cf3550","Dungeon Krampfer","Dungeon Krampfer","Dungeon Krampfer","?","?","19XX","1"
"120295","0xb965671b","Dungeon Of Nadroj","Dungeon Of Nadroj","Dungeon Of Nadroj","?","?","19XX","1"
"120296","0x3203c302","Dust Digger","Dust Digger","Dust Digger","?","?","19XX","1"
"120296","0x4504f394","Dust Digger","Dust Digger","Dust Digger","?","?","19XX","1"
"120296","0xdc0da22e","Dust Digger","Dust Digger","Dust Digger","?","?","19XX","1"
"120296","0xab0a92b8","Dust Digger","Dust Digger","Dust Digger","?","?","19XX","1"
"120296","0x4269378d","Dust Digger","Dust Digger","Dust Digger","?","?","19XX","1"
